level;year;ibge_code;ibge_label;isced_level1;isced_level1_label_pt;isced_level1_label_en;isced_level2;isced_level2_label_pt;isced_level2_label_en;isced_level3;isced_level3_label_pt;isced_level3_label_en;comments
higher_education;2010;440;CIÊNCIAS FÍSICAS (CURSO GERAIS);4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2010;441;FÍSICA;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2010;442;QUÍMICA;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2010;443;CIÊNCIA DA TERRA;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2010;461;MATEMÁTICA;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2010;462;ESTATÍSTICA;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;33;Ciências da Computação - Graduação;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2000;34;Engenharia Civil - Graduação;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2000;35;Engenharia Elétrica e Eletrônica - Graduação;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2000;36;Engenharia Mecânica - Graduação;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2000;37;Engenharia Química e Industrial - Graduação;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2000;38;Outros cursos de Engenharia - Graduação;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2000;39;Engenharia - Mestrado ou Doutorado;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1980;52;computação - bacharelado;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1991;52;Ciências da Computação;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1980;53;engenharia - superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1991;53;Engenharia Civil;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1980;54;eletricidade - superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1991;54;Engenharia Elétrica e Eletrônica;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1980;55;engenharia - superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1991;55;Engenharia Mecânica;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1980;56;química - superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1991;56;Engenharia Química e Química Industrial;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1980;57;topografia - superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1991;57;Engenharia não classificada ou mal definida;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1960;64;Engenharia - Superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1960;66;Química Industrial - Superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1970;87;engenharia;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1980;88;engenharia - mestrado;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1991;88;Mestrado ou Doutorado - Engenharia;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1980;89;computação - mestrado;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1991;89;Mestrado ou Doutorado - Outros (Ciências Tecnológicas);5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;1970;94;química industrial;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;481;CIÊNCIA DA COMPUTAÇÃO;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;482;USO DO COMPUTADOR;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;483;PROCESSAMENTO DA INFORMAÇÃO;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;521;ENGENHARIA MECÂNICA E METALURGIA;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;522;ELETRICIDADE E ENERGIA;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;523;ELETRÔNICA E AUTOMAÇÃO;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;524;QUÍMICA E ENGENHARIA DE PROCESSOS;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;525;VEÍCULOS A MOTOR, CONSTRUÇÃO NAVAL E AERONÁUTICA;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;540;FABRICAÇÃO E PROCESSAMENTO (CURSOS GERAIS);5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;541;PROCESSAMENTO DE ALIMENTOS;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;542;TÊXTEIS, ROUPAS, CALÇADOS, COURO;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;543;MATERIAIS (MADEIRA, PAPEL, PLÁSTICO, VIDRO);5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;544;MINERAÇÃO E EXTRAÇÃO;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;554;RECURSOS MINERAIS;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2010;582;ENGENHARIA CIVIL E DE CONSTRUÇÃO;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;52;ENGENHARIA E PROFISSÕES CORRELATAS;Engineering and engineering trades;520;ENGENHARIA E PROFISSÕES DE ENGENHARIA (CURSOS GERAIS);Computer Science, Engineering and engineering trades;
higher_education;2000;31;Arquitetura e Urbanismo - Graduação;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;58;ARQUITETURA E CONSTRUÇÃO;Architecture and building;581;ARQUITETURA E URBANISMO;Architecture and town planning;
higher_education;1980;50;arquitetura - superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;58;ARQUITETURA E CONSTRUÇÃO;Architecture and building;581;ARQUITETURA E URBANISMO;Architecture and town planning;
higher_education;1991;50;Arquitetura e Urbanismo;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;58;ARQUITETURA E CONSTRUÇÃO;Architecture and building;581;ARQUITETURA E URBANISMO;Architecture and town planning;
higher_education;1960;65;Arquitetura - Superior;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;58;ARQUITETURA E CONSTRUÇÃO;Architecture and building;581;ARQUITETURA E URBANISMO;Architecture and town planning;
higher_education;1970;72;arquitetura;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;58;ARQUITETURA E CONSTRUÇÃO;Architecture and building;581;ARQUITETURA E URBANISMO;Architecture and town planning;
higher_education;2010;581;ARQUITETURA E URBANISMO;5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO;Engineering, manufacturing and construction;58;ARQUITETURA E CONSTRUÇÃO;Architecture and building;581;ARQUITETURA E URBANISMO;Architecture and town planning;
higher_education;2000;11;Agronomia - Graduação;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;2000;13;Outros de Ciências Agrárias - Graduação;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;2000;19;Ciências Agrárias - Mestrado ou Doutorado;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;1980;64;agrícola - superior;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;1991;64;Agronomia;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;1980;66;agrimensura - superior;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;1991;66;Outros agrários;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;1960;68;Agronomia - Superior;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;1970;71;agronomia;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;1980;90;agronomia - mestrado;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;1991;90;Mestrado ou Doutorado - Ciências Agrárias;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;2010;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;2010;621;PRODUÇÃO AGRÍCOLA E PECUÁRIA;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;2010;622;HORTICULTURA;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;2010;623;ENGENHARIA FLORESTAL – SILVICULTURA;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;2010;624;RECURSO PESQUEIROS;6;AGRICULTURA E VETERINÁRIA;Agriculture;62;AGRICULTURA, FLORESTAS E RECURSOS PESQUEIROS;Agriculture, forestry and fishery;620;AGRICULTURA, SILVICULTURA, RECURSOS PESQUEIROS (CURSOS GERAIS);Agriculture (general);
higher_education;2000;12;Medicina Veterinária - Graduação;6;AGRICULTURA E VETERINÁRIA;Agriculture;64;VETERINÁRIA;Veterinary;641;VETERINÁRIA;Veterinary;
higher_education;1960;63;Veterinária - Superior;6;AGRICULTURA E VETERINÁRIA;Agriculture;64;VETERINÁRIA;Veterinary;641;VETERINÁRIA;Veterinary;
higher_education;1980;65;veterinária - superior;6;AGRICULTURA E VETERINÁRIA;Agriculture;64;VETERINÁRIA;Veterinary;641;VETERINÁRIA;Veterinary;
higher_education;1991;65;Medicina Veterinária;6;AGRICULTURA E VETERINÁRIA;Agriculture;64;VETERINÁRIA;Veterinary;641;VETERINÁRIA;Veterinary;
higher_education;1970;96;veterinária;6;AGRICULTURA E VETERINÁRIA;Agriculture;64;VETERINÁRIA;Veterinary;641;VETERINÁRIA;Veterinary;
higher_education;2010;641;VETERINÁRIA;6;AGRICULTURA E VETERINÁRIA;Agriculture;64;VETERINÁRIA;Veterinary;641;VETERINÁRIA;Veterinary;
higher_education;2000;25;Medicina - Graduação;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;2000;28;Medicina - Mestrado ou Doutorado;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;1980;47;medicina - superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;1991;47;Medicina;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;1960;60;Medicina - Superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;1980;86;medicina - mestrado;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;1991;86;Mestrado ou Doutorado - Medicina;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;1970;90;medicina;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;2010;721;MEDICINA;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;721;MEDICINA;Medicine;
higher_education;2000;23;Enfermagem - Graduação;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;2000;27;Outros de Ciências Biológicas e da Saúde - Graduação;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;2000;29;Outros de Ciências Biológicas e da Saúde - Mestrado ou Doutorado;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;1980;45;enfermagem - superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;1991;45;Enfermagem;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;1980;49;nutrição - superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;1991;49;Outros da Biologia;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;1960;73;Saúde, Enfermagem e Serviços Sanitários - Superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;1970;86;enfermagem superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;2010;720;SAÚDE (CURSO GERAIS);7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;2010;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
